,date,daily_return
170,2016-09-06,0.007835883392873024
171,2016-09-07,0.0008924972604900301
172,2016-09-08,-0.0032027475924435223
173,2016-09-09,-0.028434838217707877
174,2016-09-12,0.013274658571314582
175,2016-09-13,-0.01687609725332169
176,2016-09-14,0.0018916758499931676
177,2016-09-15,0.013643794850935384
178,2016-09-16,-0.005054329249384364
179,2016-09-19,0.002578323737210506
180,2016-09-20,-0.00042539636713888194
181,2016-09-21,0.01581349019013114
182,2016-09-22,0.008912186824369174
183,2016-09-23,-0.007916354781761083
184,2016-09-26,-0.01089227193159084
185,2016-09-27,0.008594796288217155
186,2016-09-28,0.005816486645695282
187,2016-09-29,-0.012011206902282617
188,2016-09-30,0.007572468332706613
189,2016-10-03,-3.754127675052049e-05
190,2016-10-04,-0.005639343760602196
191,2016-10-05,0.007071986099444478
192,2016-10-06,-1.3806915242901564e-05
193,2016-10-07,-0.004501089643440276
194,2016-10-10,0.00854821074144669
195,2016-10-11,-0.017003663678744105
196,2016-10-12,-0.0005470698627073954
197,2016-10-13,-0.0059725098451384835
198,2016-10-14,-0.00016702406278738753
199,2016-10-17,-0.0021270864153369613
200,2016-10-18,0.009610647031749601
201,2016-10-19,0.0032137285194515073
202,2016-10-20,-0.0022249053186318866
203,2016-10-21,0.0008706618544336752
204,2016-10-24,0.0067260405135629205
205,2016-10-25,-0.003235171090973788
206,2016-10-26,-0.007277044370480015
207,2016-10-27,-0.006761222429940517
208,2016-10-28,-0.0040208723607255805
209,2016-10-31,0.0021670620060377744
210,2016-11-01,-0.008756211163679323
211,2016-11-02,-0.009651324736284833
212,2016-11-03,-0.0055077327472409605
213,2016-11-04,-0.002113430438933754
214,2016-11-07,0.02659212513308156
215,2016-11-08,0.0050259259392368754
216,2016-11-09,0.0034279528727990632
217,2016-11-10,-0.006500338221727129
218,2016-11-11,0.0004921784316246911
219,2016-11-14,-0.0006656159528714642
220,2016-11-15,0.011208793433485586
221,2016-11-16,-0.0010423822627013998
222,2016-11-17,0.00494625481318651
223,2016-11-18,-0.001347016809650388
224,2016-11-21,0.008122964939994422
225,2016-11-22,0.007234450417189667
226,2016-11-23,-0.0019863123656714376
227,2016-11-25,0.0037605026854662486
228,2016-11-28,-0.003985340262304585
229,2016-11-29,0.0015891445787976498
230,2016-11-30,-0.00446612209773763
231,2016-12-01,-0.0094131221502867
232,2016-12-02,0.0007810133096706412
233,2016-12-05,0.009758867909577869
234,2016-12-06,0.0053960370036521274
235,2016-12-07,0.013079634825930551
236,2016-12-08,0.006022306238127107
237,2016-12-09,0.00273600631273455
238,2016-12-12,-0.005664539117226674
239,2016-12-13,0.007647855678730775
240,2016-12-14,-0.013005712389281205
241,2016-12-15,0.003710842976533457
242,2016-12-16,-0.005236271958907248
243,2016-12-19,0.0015234567881910427
244,2016-12-20,0.004883419155891951
245,2016-12-21,-0.006281282303804291
246,2016-12-22,-0.007195401385182936
247,2016-12-23,0.003300015975573129
248,2016-12-27,0.004114706113955331
249,2016-12-28,-0.004739498976179552
250,2016-12-29,0.0038443511539422207
251,2016-12-30,-0.0062167245485103976
252,2017-01-03,0.008386339493658626
253,2017-01-04,0.008863831279356423
254,2017-01-05,0.0010731441647715328
255,2017-01-06,0.0012095619581562454
256,2017-01-09,-0.0018324247579657536
257,2017-01-10,0.004351419001057853
258,2017-01-11,0.004765061072279414
259,2017-01-12,-0.001848954245301709
260,2017-01-13,0.0030314805133302386
261,2017-01-17,-0.00513273465830044
262,2017-01-18,0.0005401063939876721
263,2017-01-19,-0.0038215871117451817
264,2017-01-20,0.0032367777467217597
265,2017-01-23,0.002168141985321769
266,2017-01-24,0.008640138680302348
267,2017-01-25,0.00978180009451976
268,2017-01-26,-0.0020383088788573575
269,2017-01-27,-0.0005682491635891987
270,2017-01-30,-0.008295933536606005
271,2017-01-31,0.0016625687802618195
272,2017-02-01,0.0018263016438437266
273,2017-02-02,0.00038267453532067576
274,2017-02-03,0.00775828101060782
275,2017-02-06,-0.0025892998775162122
276,2017-02-07,-0.0013893245992190678
277,2017-02-08,0.0018274552806953471
278,2017-02-09,0.007010282461059586
279,2017-02-10,0.005980035075471696
280,2017-02-13,0.004236707503319134
281,2017-02-14,0.002944164534996661
282,2017-02-15,0.006284674317879136
283,2017-02-16,-0.0018706630739912006
284,2017-02-17,0.00032698569538507034
285,2017-02-21,0.007379494673191576
286,2017-02-22,-0.0004550024800704561
287,2017-02-23,-0.002177275751367329
288,2017-02-24,-0.002267202318934741
289,2017-02-27,0.0023359335228434522
290,2017-02-28,-0.007622924146790275
291,2017-03-01,0.014652640981833533
292,2017-03-02,-0.010026842927365463
293,2017-03-03,0.0023279797738983477
294,2017-03-06,-0.00287682282837851
295,2017-03-07,-0.002538928308366661
296,2017-03-08,-0.003967625971847506
297,2017-03-09,-0.002408657682298976
298,2017-03-10,0.005795174609916197
299,2017-03-13,0.004560895276401243
300,2017-03-14,-0.004171526639217199
301,2017-03-15,0.014001907537262243
302,2017-03-16,0.0011460774993300605
303,2017-03-17,-0.0016283601356318642
304,2017-03-20,0.0017469451770811839
305,2017-03-21,-0.0167685648027155
306,2017-03-22,0.003540429967601264
307,2017-03-23,0.0005958180459282446
308,2017-03-24,0.0004256863460886563
309,2017-03-27,-8.130599475960379e-05
310,2017-03-28,0.005998840748855752
311,2017-03-29,0.0026377899505594217
312,2017-03-30,0.0017966161775241534
313,2017-03-31,-0.0021080573322970328
314,2017-04-03,-0.0018177445198054906
315,2017-04-04,0.0003955064750852387
316,2017-04-05,-0.005329107601241975
317,2017-04-06,0.0027065038149106063
318,2017-04-07,-0.0009402938930764351
319,2017-04-10,-0.00020873653394670708
320,2017-04-11,3.074690859570172e-06
321,2017-04-12,-0.004285460805501576
322,2017-04-13,-0.006132421423974763
323,2017-04-17,0.009824762852819552
324,2017-04-18,-0.0042104402504845135
325,2017-04-19,-0.0007254499121149241
326,2017-04-20,0.01037222012270719
327,2017-04-21,-0.001428050057250788
328,2017-04-24,0.012428811339767141
329,2017-04-25,0.007865780024138874
330,2017-04-26,-0.00017054665308596813
331,2017-04-27,0.0013584428095414392
332,2017-04-28,-0.003038706384345061
333,2017-05-01,0.005730325824080305
334,2017-05-02,0.0010432710262969981
335,2017-05-03,-0.004278294118176643
336,2017-05-04,-0.0026927343786991224
337,2017-05-05,0.005549403158267987
338,2017-05-08,-0.0005801930720752584
339,2017-05-09,0.0036527360226052885
340,2017-05-10,0.0037624773752568566
341,2017-05-11,-0.0018961632208650317
342,2017-05-12,-0.000143852592293353
343,2017-05-15,0.006635371119981652
344,2017-05-16,0.0011397793379882967
345,2017-05-17,-0.02177242550057825
346,2017-05-18,3.4631625391826244e-05
347,2017-05-19,0.009164572744855208
348,2017-05-22,0.00532604963620556
349,2017-05-23,0.0018677127389470393
350,2017-05-24,0.0028723598335366205
351,2017-05-25,0.004719740231437633
352,2017-05-26,0.00121070460420171
353,2017-05-30,-0.0032378967392664927
354,2017-05-31,-0.002305214241233188
355,2017-06-01,0.009859485522274017
356,2017-06-02,0.006565244906002069
357,2017-06-05,-0.0020651674737370137
358,2017-06-06,-0.001930748224092678
359,2017-06-07,0.001400484216968782
360,2017-06-08,0.005219769414284319
361,2017-06-09,-0.007344949881740626
362,2017-06-12,-0.0031124190700922427
363,2017-06-13,0.005742203547485092
364,2017-06-14,-0.0029346867096512593
365,2017-06-15,-0.005405559634498732
366,2017-06-16,-0.0031645339939898394
367,2017-06-19,0.010632525012210183
368,2017-06-20,-0.010023813247938614
369,2017-06-21,0.0023665749916653004
370,2017-06-22,0.0020093277376173205
371,2017-06-23,0.004215496600583224
372,2017-06-26,0.001648634633656677
373,2017-06-27,-0.01166839822876582
374,2017-06-28,0.01159759800768565
375,2017-06-29,-0.011203055249208381
376,2017-06-30,0.0013204638848640863
377,2017-07-03,0.0012902038492377185
378,2017-07-05,0.0017258165799668033
379,2017-07-06,-0.011840059525109609
380,2017-07-07,0.007235739650684017
381,2017-07-10,0.003181923615070654
382,2017-07-11,0.003266575841389641
383,2017-07-12,0.011577914664059762
384,2017-07-13,0.002403573637633837
385,2017-07-14,0.006684677056554151
386,2017-07-17,-0.00047030713487885894
387,2017-07-18,0.0019085650468704586
388,2017-07-19,0.007353547993851364
389,2017-07-20,0.0003390448349061912
390,2017-07-21,-0.0016166441094468509
391,2017-07-24,0.002182245931179238
392,2017-07-25,0.0015871772154139763
393,2017-07-26,0.0015003919540352805
394,2017-07-27,-0.004730320841753345
395,2017-07-28,-0.0012787733783890057
396,2017-07-31,-0.0017146387709178522
397,2017-08-01,0.0023505436864975355
398,2017-08-02,-0.00164958235775672
399,2017-08-03,-0.003712422863953271
400,2017-08-04,0.0030245287625090024
401,2017-08-07,0.004157849528471001
402,2017-08-08,-0.001779986236821796
403,2017-08-09,-0.004697938124090779
404,2017-08-10,-0.019324170108929267
405,2017-08-11,0.0032273936746189747
406,2017-08-14,0.012039919499248665
407,2017-08-15,-0.0015982388547494438
408,2017-08-16,0.003507967010849298
409,2017-08-17,-0.016777962594752872
410,2017-08-18,0.0015156961743667317
411,2017-08-21,0.0006189802646943269
412,2017-08-22,0.011923856488044258
413,2017-08-23,-0.0010361454217561088
414,2017-08-24,0.0002017399676893341
415,2017-08-25,0.002213419676278675
416,2017-08-28,0.0009513392310548064
417,2017-08-29,0.0008940003158252741
418,2017-08-30,0.006136092467470195
419,2017-08-31,0.007040903960121478
420,2017-09-01,0.0032198450119917694
421,2017-09-05,-0.009680421883995403
422,2017-09-06,0.0037531493144958303
423,2017-09-07,0.0017532689703324037
424,2017-09-08,-0.0039321277951042165
425,2017-09-11,0.011498400722813952
426,2017-09-12,0.002700074624249776
427,2017-09-13,-9.99112596610222e-05
428,2017-09-14,-0.0011464238038438371
429,2017-09-15,0.0024107509817858927
430,2017-09-18,0.0021867489605934907
431,2017-09-19,0.0012282776261798507
432,2017-09-20,-0.001029224455621984
433,2017-09-21,-0.0024903073046944847
434,2017-09-22,-0.0005495677358090207
435,2017-09-25,-0.0070080024132290995
436,2017-09-26,0.00033864540457311627
437,2017-09-27,0.007197566261270879
438,2017-09-28,0.0007013785137797674
439,2017-09-29,0.00613231247909897
440,2017-10-02,0.004399806480644133
441,2017-10-03,0.005510139775764793
442,2017-10-04,-0.00029068246437260494
443,2017-10-05,0.006507669208452228
444,2017-10-06,-0.0015189961478441032
445,2017-10-09,-0.001889974215978825
446,2017-10-10,0.003993766098408694
447,2017-10-11,0.002097281879122665
448,2017-10-12,-0.0011302680651404965
449,2017-10-13,0.003075367393510689
450,2017-10-16,0.0008415904082655652
451,2017-10-17,-0.001467750555010106
452,2017-10-18,0.0016960348600481101
453,2017-10-19,-0.003404814894205611
454,2017-10-20,0.004044941913616539
455,2017-10-23,-0.006440255431349294
456,2017-10-24,0.0013889090504731784
457,2017-10-25,-0.003943755275173428
458,2017-10-26,-0.001624345732102471
459,2017-10-27,0.014710898498347775
460,2017-10-30,-0.004523758693479373
461,2017-10-31,0.00540071755892518
462,2017-11-01,-0.00010260057439790332
463,2017-11-02,0.0006649035072145145
464,2017-11-03,0.0018545688290259761
465,2017-11-06,0.004296741706905481
466,2017-11-07,-0.0045501410560199055
467,2017-11-08,0.002948919231863117
468,2017-11-09,-0.0046462682527057195
469,2017-11-10,-0.0013420681315117545
470,2017-11-13,8.299721834156756e-05
471,2017-11-14,-0.003838216636512486
472,2017-11-15,-0.004726847227457092
473,2017-11-16,0.014143654346781576
474,2017-11-17,0.0006383335779040578
475,2017-11-20,0.003291946807676793
476,2017-11-21,0.010264756419721058
477,2017-11-22,0.0003770238202211716
478,2017-11-24,0.0011036366511339357
479,2017-11-27,-0.004588632152692091
480,2017-11-28,0.008943534212774065
481,2017-11-29,-0.007638938321077109
482,2017-11-30,0.0021001613721146903
483,2017-12-01,-0.004003043317325706
484,2017-12-04,-0.0036527612111723214
485,2017-12-05,-0.003365549926089658
486,2017-12-06,-0.003293647787126697
487,2017-12-07,0.004089632065834371
488,2017-12-08,0.005607941836273143
489,2017-12-11,0.0038628591152721488
490,2017-12-12,-0.002304915677529223
491,2017-12-13,0.004881991455504871
492,2017-12-14,-0.005745122364075154
493,2017-12-15,0.0077208747156661105
494,2017-12-18,0.009307386074974439
495,2017-12-19,-0.00938968786653432
496,2017-12-20,0.0003991661233010257
497,2017-12-21,0.0023149474912261135
498,2017-12-22,0.0012785739079582482
499,2017-12-26,-0.0017360799587833513
500,2017-12-27,0.000551089102759064
501,2017-12-28,0.0034816267248719297
502,2017-12-29,-0.003407543112589646
503,2018-01-02,0.01322184219454945
504,2018-01-03,0.006683467119642456
505,2018-01-04,0.0033878861786932352
506,2018-01-05,0.0068748019600984095
507,2018-01-08,0.0018345576829413557
508,2018-01-09,-0.00014190707088100076
509,2018-01-10,-0.0025047470386459552
510,2018-01-11,0.009329117736106141
511,2018-01-12,0.00691112112577458
512,2018-01-16,-0.005671909557243244
513,2018-01-17,0.010733116003986413
514,2018-01-18,-0.0017701927306457829
515,2018-01-19,0.007197892757085542
516,2018-01-22,0.007518728205926903
517,2018-01-23,0.004587762178306291
518,2018-01-24,-0.0011952748295251223
519,2018-01-25,-3.250702743977649e-05
520,2018-01-26,0.011119545445633698
521,2018-01-29,-0.008029724928407587
522,2018-01-30,-0.010409267956902803
523,2018-01-31,0.0020291728221999263
524,2018-02-01,-0.004989179626968262
525,2018-02-02,-0.02163765816566382
526,2018-02-05,-0.03871462473107679
527,2018-02-06,0.022671836260913878
528,2018-02-07,-0.01216960826732566
529,2018-02-08,-0.03597526559840292
530,2018-02-09,0.01437409297374963
531,2018-02-12,0.014426489758794592
532,2018-02-13,0.004350237575537538
533,2018-02-14,0.018771261849954306
534,2018-02-15,0.015684512286332428
535,2018-02-16,-0.0009704975344757879
536,2018-02-20,-0.006504544857062927
537,2018-02-21,-0.0019245107019323642
538,2018-02-22,6.187386614484383e-05
539,2018-02-23,0.016817629804088758
540,2018-02-26,0.010198111686315318
541,2018-02-27,-0.01701485180093511
542,2018-02-28,-0.01163302097510476
543,2018-03-01,-0.008938469581266107
544,2018-03-02,0.008603193352797819
545,2018-03-05,0.008297886948746908
546,2018-03-06,0.006676100260485558
547,2018-03-07,0.002917962024063435
548,2018-03-08,0.002169384494178523
549,2018-03-09,0.018534914202707108
550,2018-03-12,0.00205407860340677
551,2018-03-13,-0.008468795128070998
552,2018-03-14,-0.0021179778292882297
553,2018-03-15,-0.002622268994191072
554,2018-03-16,-0.0006674403482504198
555,2018-03-19,-0.01426609731948815
556,2018-03-20,0.0039336055562977
557,2018-03-21,0.001295306988666334
558,2018-03-22,-0.026768177560018726
559,2018-03-23,-0.02237508044576792
560,2018-03-26,0.029710872196067148
561,2018-03-27,-0.021740576954538137
562,2018-03-28,-0.0049737615364037705
563,2018-03-29,0.015523394602476677
564,2018-04-02,-0.023210292170341925
565,2018-04-03,0.012076557549287811
566,2018-04-04,0.00992248463123913
567,2018-04-05,0.006105573801363113
568,2018-04-06,-0.02172698953451687
569,2018-04-09,0.003579267138836819
570,2018-04-10,0.01907679423729768
571,2018-04-11,-0.0021510627496197925
572,2018-04-12,0.0067057849301206006
573,2018-04-13,-0.0058095543069028
574,2018-04-16,0.006601114728108773
575,2018-04-17,0.011348843432048361
576,2018-04-18,0.003479801720538552
577,2018-04-19,-0.0068721701730228716
578,2018-04-20,-0.01056836896918286
579,2018-04-23,-0.0030221900780828125
580,2018-04-24,-0.011340500996404134
581,2018-04-25,-0.0013384827040289278
582,2018-04-26,0.012598099456884957
583,2018-04-27,0.0015668509586463215
584,2018-04-30,-0.007705370977483756
585,2018-05-01,0.0033333541047213607
586,2018-05-02,-0.004224433561268958
587,2018-05-03,-0.002463900326291822
588,2018-05-04,0.012276697677746126
589,2018-05-07,0.003609124688912647
590,2018-05-08,0.0023502341231940263
591,2018-05-09,0.007018657353909166
592,2018-05-10,0.011454270736733482
593,2018-05-11,0.0005969108936663843
594,2018-05-14,-7.264822963312347e-05
595,2018-05-15,-0.009597682981582603
596,2018-05-16,0.009010651581039152
597,2018-05-17,-0.0038108167908954917
598,2018-05-18,-0.0036927483945659667
599,2018-05-21,0.006457816953491859
600,2018-05-22,-0.0019707349391951063
601,2018-05-23,0.003048115594497456
602,2018-05-24,-0.0018299548274662222
603,2018-05-25,0.00021363915618179672
604,2018-05-29,-0.010116284976449803
605,2018-05-30,0.011073158291477331
606,2018-05-31,-0.0037945087626215877
607,2018-06-01,0.011534805009460958
608,2018-06-04,0.007298644220395759
609,2018-06-05,0.0006052444331171173
610,2018-06-06,0.009093105522058637
611,2018-06-07,-0.007178237540159562
612,2018-06-08,0.0010321210235896441
613,2018-06-11,0.0013917384215165458
614,2018-06-12,0.002148178196864341
615,2018-06-13,-0.00344192522037388
616,2018-06-14,0.0028656616335868005
617,2018-06-15,-0.004215396281910087
618,2018-06-18,-0.00304449236615364
619,2018-06-19,-0.0059727150288012495
620,2018-06-20,0.005283048866621693
621,2018-06-21,-0.009559050827302497
622,2018-06-22,0.0016286068189221004
623,2018-06-25,-0.016488447419250978
624,2018-06-26,0.0020593499467664762
625,2018-06-27,-0.01422730301559862
626,2018-06-28,0.006476063025404858
627,2018-06-29,0.00457588986939388
628,2018-07-02,0.001486749878290967
629,2018-07-03,-0.003552812670077753
630,2018-07-05,0.007384541667323807
631,2018-07-06,0.011554876670721113
632,2018-07-09,0.01054430090377136
633,2018-07-10,-0.0005655330229929191
634,2018-07-11,-0.010032259240229853
635,2018-07-12,0.011211619261790609
636,2018-07-13,-0.00015157639165441978
637,2018-07-16,-0.0031364415708659294
638,2018-07-17,0.005467929734549208
639,2018-07-18,0.000472142299766517
640,2018-07-19,-0.003510987416858554
641,2018-07-20,0.0021643229471659062
642,2018-07-23,-3.494218293330505e-05
643,2018-07-24,0.0033072130078021567
644,2018-07-25,0.010608011595495296
645,2018-07-26,-0.0058446449046828
646,2018-07-27,-0.008845660415910664
647,2018-07-30,-0.0068616749609939805
648,2018-07-31,0.007016099663021812
649,2018-08-01,-0.0018358456267943864
650,2018-08-02,0.0033549372853067198
651,2018-08-03,0.00291960126025726
652,2018-08-06,0.0019049312184181585
653,2018-08-07,0.004876243728999358
654,2018-08-08,-0.0003537699684604287
655,2018-08-09,-0.0005923897623546798
656,2018-08-10,-0.00956861599321161
657,2018-08-13,-0.006728148695514332
658,2018-08-14,0.007157193381107471
659,2018-08-15,-0.015180043257406484
660,2018-08-16,0.006723942198502775
661,2018-08-17,0.0046126082362749395
662,2018-08-20,0.0021204339700672944
663,2018-08-21,0.007493160189110282
664,2018-08-22,0.003383429872556808
665,2018-08-23,-0.005417781908932129
666,2018-08-24,0.009790883561559556
667,2018-08-27,0.008470949525081768
668,2018-08-28,-0.00017016375727618005
669,2018-08-29,0.0065214903230396285
670,2018-08-30,-0.008108525926239977
671,2018-08-31,0.002545497217099641
672,2018-09-04,-0.007402904212290089
673,2018-09-05,-0.008156526726023341
674,2018-09-06,-0.004446985430674394
675,2018-09-07,-0.002834951456897995
676,2018-09-10,-0.0008370150559614898
677,2018-09-11,0.0037265127359071464
678,2018-09-12,-1.727367569099828e-05
679,2018-09-13,0.00758952214023137
680,2018-09-14,0.00010885954167507832
681,2018-09-17,-0.009831944395606031
682,2018-09-18,0.006872273588153361
683,2018-09-19,0.0025831309274000395
684,2018-09-20,0.009856463599495352
685,2018-09-21,-0.002797985937560559
686,2018-09-24,-0.0042963741692299716
687,2018-09-25,0.0014641014532363937
688,2018-09-26,-0.00296422314317212
689,2018-09-27,0.004070236947474506
690,2018-09-28,-0.0009350365919928988
691,2018-10-01,-0.0017921524771773276
692,2018-10-02,-0.006490091037933941
693,2018-10-03,0.0005339635723692212
694,2018-10-04,-0.016461953111427036
695,2018-10-05,-0.007639393922892681
696,2018-10-08,-0.0016911554403645902
697,2018-10-09,-0.0014257593023648068
698,2018-10-10,-0.03354944553283373
699,2018-10-11,-0.01592041180603416
700,2018-10-12,0.01785050029606488
701,2018-10-15,-0.006191277443722686
702,2018-10-16,0.026232549971778096
703,2018-10-17,-0.003938397693324761
704,2018-10-18,-0.020620698449064653
705,2018-10-19,-0.0006562831495207959
706,2018-10-22,0.002296631753121701
707,2018-10-23,-0.0071417319637123045
708,2018-10-24,-0.036493092733872357
709,2018-10-25,0.02337455882914229
710,2018-10-26,-0.0164859609650776
711,2018-10-29,-0.012219020386106673
712,2018-10-30,0.017877341553030644
713,2018-10-31,0.011804740197541167
714,2018-11-01,0.02054979682258275
715,2018-11-02,-0.003018232753043841
716,2018-11-05,0.0012541531920480138
717,2018-11-06,0.004312527476406776
718,2018-11-07,0.022414898682137186
719,2018-11-08,-0.009123269621804394
720,2018-11-09,-0.01586865962830092
721,2018-11-12,-0.02073461118762019
722,2018-11-13,0.0017831194518115314
723,2018-11-14,-0.003968972369433239
724,2018-11-15,0.01607882886653746
725,2018-11-16,0.0008505786233939358
726,2018-11-19,-0.020807009065198296
727,2018-11-20,-0.019297755819791568
728,2018-11-21,0.010800804296181651
729,2018-11-23,-0.006638757297148521
730,2018-11-26,0.016162022919801535
731,2018-11-27,0.0013797481802012813
732,2018-11-28,0.02596866480987723
733,2018-11-29,-0.00418202669561722
734,2018-11-30,0.004427534211345848
735,2018-12-03,0.015122526153520584
736,2018-12-04,-0.03366576699762587
737,2018-12-06,-0.0014277967802474895
738,2018-12-07,-0.02417028418547595
739,2018-12-10,-0.000203078835660506
740,2018-12-11,0.0025102370002985062
741,2018-12-12,0.009891060181487119
